Step: 150, Train_loss:4.26633
Step: 38100, Train_loss:0.190445
Step: 38150, Train_loss:0.214737
Step: 38200, Train_loss:0.205726
Step: 38250, Train_loss:0.248556
Step: 38300, Train_loss:0.321519
Step: 38350, Train_loss:0.218438
Step: 38400, Train_loss:0.275564
Step: 38450, Train_loss:0.203
Step: 38500, Train_loss:0.219235
Step: 38550, Train_loss:0.212261
Step: 38600, Train_loss:0.237657
Step: 38650, Train_loss:0.190168
Step: 38700, Train_loss:0.186195
Step: 38750, Train_loss:0.172782
Step: 38800, Train_loss:0.181337
Step: 38850, Train_loss:0.250111
Step: 38900, Train_loss:0.224652
Step: 38950, Train_loss:0.226495
Step: 39000, Train_loss:0.206754
Step: 39050, Train_loss:0.181411
Step: 39100, Train_loss:0.228414
Step: 39150, Train_loss:0.253934
****************** Epochs completed: 50******************
Step: 39200, Train_loss:0.231398
Step: 39250, Train_loss:0.245029
Step: 39300, Train_loss:0.176999
Step: 39350, Train_loss:0.203717
Step: 39400, Train_loss:0.243859
Step: 39450, Train_loss:0.206542
Step: 39500, Train_loss:0.224098
Step: 39550, Train_loss:0.211196
Step: 39600, Train_loss:0.232099
Step: 39650, Train_loss:0.224942
Step: 39700, Train_loss:0.250769
Step: 39750, Train_loss:0.189425
Step: 39800, Train_loss:0.24197
Step: 39850, Train_loss:0.181747
Step: 39900, Train_loss:0.226155
Step: 39950, Train_loss:0.171122
Step: 40000, Train_loss:0.212394
2018-10-25 00:30:44.081727 ---> Validation_loss: 1.1123
* test result update.
Step: 40050, Train_loss:0.197266
Step: 40100, Train_loss:0.207815
Step: 40150, Train_loss:0.178157
Step: 40200, Train_loss:0.261067
Step: 40250, Train_loss:0.196707
Step: 40300, Train_loss:0.227477
Step: 40350, Train_loss:0.22431
Step: 40400, Train_loss:0.184328
Step: 40450, Train_loss:0.269268
Step: 40500, Train_loss:0.183083
Step: 40550, Train_loss:0.212377
Step: 40600, Train_loss:0.157053
Step: 40650, Train_loss:0.244205
Step: 40700, Train_loss:0.190486
Step: 40750, Train_loss:0.213544
Step: 40800, Train_loss:0.19917
Step: 40850, Train_loss:0.222605
Step: 40900, Train_loss:0.175853
Step: 40950, Train_loss:0.197615
Step: 41000, Train_loss:0.194213
Step: 41050, Train_loss:0.2543
Step: 41100, Train_loss:0.212016
Step: 41150, Train_loss:0.261264
Step: 41200, Train_loss:0.269946
Step: 41250, Train_loss:0.261421
Step: 41300, Train_loss:0.236942
Step: 41350, Train_loss:0.240151
Step: 41400, Train_loss:0.241971
Step: 41450, Train_loss:0.211525
Step: 41500, Train_loss:0.259541
Step: 41550, Train_loss:0.178051
Step: 41600, Train_loss:0.20299
Step: 41650, Train_loss:0.228201
Step: 41700, Train_loss:0.196383
Step: 41750, Train_loss:0.206752
Step: 41800, Train_loss:0.238359
Step: 41850, Train_loss:0.274671
Step: 41900, Train_loss:0.236408
Step: 41950, Train_loss:0.215268
Step: 42000, Train_loss:0.187673
Step: 42050, Train_loss:0.183107
Step: 42100, Train_loss:0.204573
Step: 42150, Train_loss:0.222116
Step: 42200, Train_loss:0.252864
Step: 42250, Train_loss:0.253565
Step: 42300, Train_loss:0.199031
Step: 42350, Train_loss:0.172614
Step: 42400, Train_loss:0.228972
Step: 42450, Train_loss:0.240044
Step: 42500, Train_loss:0.217654
Step: 42550, Train_loss:0.178677
Step: 42600, Train_loss:0.213132
Step: 42650, Train_loss:0.200417
Step: 42700, Train_loss:0.244844
Step: 42750, Train_loss:0.251861
Step: 42800, Train_loss:0.235631
Step: 42850, Train_loss:0.226177
Step: 42900, Train_loss:0.227188
Step: 42950, Train_loss:0.237093
Step: 43000, Train_loss:0.228025
Step: 43050, Train_loss:0.210273
Step: 43100, Train_loss:0.243095
Step: 43150, Train_loss:0.229139
Step: 43200, Train_loss:0.216111
Step: 43250, Train_loss:0.234823
Step: 43300, Train_loss:0.252977
Step: 43350, Train_loss:0.174951
Step: 43400, Train_loss:0.185561
Step: 43450, Train_loss:0.201388
Step: 43500, Train_loss:0.197211
Step: 43550, Train_loss:0.209632
Step: 43600, Train_loss:0.218997
Step: 43650, Train_loss:0.216689
Step: 43700, Train_loss:0.177675
Step: 43750, Train_loss:0.229912
Step: 43800, Train_loss:0.216409
Step: 43850, Train_loss:0.207099
Step: 43900, Train_loss:0.203232
Step: 43950, Train_loss:0.27332
Step: 44000, Train_loss:0.22117
Step: 44050, Train_loss:0.231955
Step: 44100, Train_loss:0.190637
Step: 44150, Train_loss:0.170014
Step: 44200, Train_loss:0.185478
Step: 44250, Train_loss:0.21486
Step: 44300, Train_loss:0.190705
Step: 44350, Train_loss:0.21571
Step: 44400, Train_loss:0.199501
Step: 44450, Train_loss:0.246406
Step: 44500, Train_loss:0.239143
Step: 44550, Train_loss:0.259363
Step: 44600, Train_loss:0.172531
Step: 44650, Train_loss:0.246827
Step: 44700, Train_loss:0.238855
Step: 44750, Train_loss:0.250594
Step: 44800, Train_loss:0.2098
Step: 44850, Train_loss:0.162881
Step: 44900, Train_loss:0.185622
Step: 44950, Train_loss:0.205957
Step: 45000, Train_loss:0.198255
2018-10-25 00:58:09.268318 ---> Validation_loss: 1.1159
* test result update.
Step: 45050, Train_loss:0.191018
Step: 45100, Train_loss:0.230687
Step: 45150, Train_loss:0.190247
Step: 45200, Train_loss:0.208886
Step: 45250, Train_loss:0.207216
Step: 45300, Train_loss:0.238642
Step: 45350, Train_loss:0.162205
Step: 45400, Train_loss:0.172388
Step: 45450, Train_loss:0.237051
Step: 45500, Train_loss:0.184948
Step: 45550, Train_loss:0.167565
Step: 45600, Train_loss:0.194454
Step: 45650, Train_loss:0.278369
Step: 45700, Train_loss:0.16365
Step: 45750, Train_loss:0.244877
Step: 45800, Train_loss:0.200826
Step: 45850, Train_loss:0.195389
Step: 45900, Train_loss:0.198932
Step: 45950, Train_loss:0.179858
Step: 46000, Train_loss:0.20515
Step: 46050, Train_loss:0.195839
Step: 46100, Train_loss:0.187707
Step: 46150, Train_loss:0.204693
Step: 46200, Train_loss:0.203831
Step: 46250, Train_loss:0.229824
Step: 46300, Train_loss:0.218513
Step: 46350, Train_loss:0.177913
Step: 46400, Train_loss:0.190717
Step: 46450, Train_loss:0.204806
Step: 46500, Train_loss:0.223959
Step: 46550, Train_loss:0.179124
Step: 46600, Train_loss:0.164805
Step: 46650, Train_loss:0.229222
Step: 46700, Train_loss:0.202199
Step: 46750, Train_loss:0.198652
Step: 46800, Train_loss:0.174256
Step: 46850, Train_loss:0.257964
Step: 46900, Train_loss:0.178174
Step: 46950, Train_loss:0.187199
Step: 47000, Train_loss:0.265909
****************** Epochs completed: 60******************
Step: 47050, Train_loss:0.22103
Step: 47100, Train_loss:0.178585
Step: 47150, Train_loss:0.213029
Step: 47200, Train_loss:0.177687
Step: 47250, Train_loss:0.234922
Step: 47300, Train_loss:0.172867
Step: 47350, Train_loss:0.162016
Step: 47400, Train_loss:0.208976
Step: 47450, Train_loss:0.213265
Step: 47500, Train_loss:0.233434
Step: 47550, Train_loss:0.16926
Step: 47600, Train_loss:0.192138
Step: 47650, Train_loss:0.200195
Step: 47700, Train_loss:0.273445
Step: 47750, Train_loss:0.204284
Step: 47800, Train_loss:0.175701
Step: 47850, Train_loss:0.17952
Step: 47900, Train_loss:0.199791
Step: 47950, Train_loss:0.200028
Step: 48000, Train_loss:0.241951
Step: 48050, Train_loss:0.220888
Step: 48100, Train_loss:0.216997
Step: 48150, Train_loss:0.203568
Step: 48200, Train_loss:0.216402
Step: 48250, Train_loss:0.172676
Step: 48300, Train_loss:0.218633
Step: 48350, Train_loss:0.207549
Step: 48400, Train_loss:0.23574
Step: 48450, Train_loss:0.236687
Step: 48500, Train_loss:0.218065
Step: 48550, Train_loss:0.17698
Step: 48600, Train_loss:0.157929
Step: 48650, Train_loss:0.166375
Step: 48700, Train_loss:0.209262
Step: 48750, Train_loss:0.222759
Step: 48800, Train_loss:0.179202
Step: 48850, Train_loss:0.217666
Step: 48900, Train_loss:0.181917
Step: 48950, Train_loss:0.164728
Step: 49000, Train_loss:0.208256
Step: 49050, Train_loss:0.174741
Step: 49100, Train_loss:0.188037
Step: 49150, Train_loss:0.253793
Step: 49200, Train_loss:0.290202
Step: 49250, Train_loss:0.182981
Step: 49300, Train_loss:0.22816
Step: 49350, Train_loss:0.227375
Step: 49400, Train_loss:0.195261
Step: 49450, Train_loss:0.184728
Step: 49500, Train_loss:0.175963
Step: 49550, Train_loss:0.215194
Step: 49600, Train_loss:0.215054
Step: 49650, Train_loss:0.158552
Step: 49700, Train_loss:0.194228
Step: 49750, Train_loss:0.154892
Step: 49800, Train_loss:0.173087
Step: 49850, Train_loss:0.254435
Step: 49900, Train_loss:0.183056
Step: 49950, Train_loss:0.166077
Step: 50000, Train_loss:0.220562
2018-10-25 01:25:37.431081 ---> Validation_loss: 1.63305
****************** Epochs completed: 10******************
* test result update.
Step: 50050, Train_loss:0.178832
Step: 50100, Train_loss:0.23385
Step: 50150, Train_loss:0.197851
Step: 50200, Train_loss:0.233311
Step: 50250, Train_loss:0.19878
Step: 50300, Train_loss:0.165841
Step: 50350, Train_loss:0.248344
Step: 50400, Train_loss:0.230266
Step: 50450, Train_loss:0.193888
Step: 50500, Train_loss:0.181798
Step: 50550, Train_loss:0.180549
Step: 50600, Train_loss:0.201642
Step: 50650, Train_loss:0.160061
Step: 50700, Train_loss:0.176477
Step: 50750, Train_loss:0.218948
Step: 50800, Train_loss:0.170304
Step: 50850, Train_loss:0.216897
Step: 50900, Train_loss:0.228927
Step: 50950, Train_loss:0.206918
Step: 51000, Train_loss:0.172577
Step: 51050, Train_loss:0.172675
Step: 51100, Train_loss:0.197884
Step: 51150, Train_loss:0.202632
Step: 51200, Train_loss:0.186621
Step: 51250, Train_loss:0.189735
Step: 51300, Train_loss:0.28317
Step: 51350, Train_loss:0.228692
Step: 51400, Train_loss:0.25378
Step: 51450, Train_loss:0.208323
Step: 51500, Train_loss:0.186287
Step: 51550, Train_loss:0.277595
Step: 51600, Train_loss:0.226735
Step: 51650, Train_loss:0.249813
Step: 51700, Train_loss:0.176627
Step: 51750, Train_loss:0.166259
Step: 51800, Train_loss:0.164518
Step: 51850, Train_loss:0.205859
Step: 51900, Train_loss:0.211929
Step: 51950, Train_loss:0.214975
Step: 52000, Train_loss:0.186278
Step: 52050, Train_loss:0.248825
Step: 52100, Train_loss:0.23937
Step: 52150, Train_loss:0.173794
Step: 52200, Train_loss:0.212535
Step: 52250, Train_loss:0.189074
Step: 52300, Train_loss:0.170389
Step: 52350, Train_loss:0.213137
Step: 52400, Train_loss:0.182072
Step: 52450, Train_loss:0.224458
Step: 52500, Train_loss:0.170281
Step: 52550, Train_loss:0.1654
Step: 52600, Train_loss:0.216181
Step: 52650, Train_loss:0.200627
Step: 52700, Train_loss:0.191265
Step: 52750, Train_loss:0.185768
Step: 52800, Train_loss:0.179553
Step: 52850, Train_loss:0.221454
Step: 52900, Train_loss:0.188547
Step: 52950, Train_loss:0.212384
Step: 53000, Train_loss:0.158852
Step: 53050, Train_loss:0.180395
Step: 53100, Train_loss:0.199147
Step: 53150, Train_loss:0.167592
Step: 53200, Train_loss:0.18441
Step: 53250, Train_loss:0.242237
Step: 53300, Train_loss:0.233
Step: 53350, Train_loss:0.163669
Step: 53400, Train_loss:0.213349
Step: 53450, Train_loss:0.208057
Step: 53500, Train_loss:0.288703
Step: 53550, Train_loss:0.190111
Step: 53600, Train_loss:0.204601
Step: 53650, Train_loss:0.198063
Step: 53700, Train_loss:0.223371
Step: 53750, Train_loss:0.17433
Step: 53800, Train_loss:0.229698
Step: 53850, Train_loss:0.178632
Step: 53900, Train_loss:0.226203
Step: 53950, Train_loss:0.212869
Step: 54000, Train_loss:0.207359
Step: 54050, Train_loss:0.171692
Step: 54100, Train_loss:0.167484
Step: 54150, Train_loss:0.224694
Step: 54200, Train_loss:0.258514
Step: 54250, Train_loss:0.170373
Step: 54300, Train_loss:0.177251
Step: 54350, Train_loss:0.189028
Step: 54400, Train_loss:0.176806
Step: 54450, Train_loss:0.194804
Step: 54500, Train_loss:0.168024
Step: 54550, Train_loss:0.156355
Step: 54600, Train_loss:0.215807
Step: 54650, Train_loss:0.163489
Step: 54700, Train_loss:0.201054
Step: 54750, Train_loss:0.170597
Step: 54800, Train_loss:0.192688
Step: 54850, Train_loss:0.22737
****************** Epochs completed: 70******************
Step: 54900, Train_loss:0.193733
Step: 54950, Train_loss:0.213074
Step: 55000, Train_loss:0.170347
2018-10-25 01:53:06.947244 ---> Validation_loss: 1.43982
* test result update.
Step: 55050, Train_loss:0.20594
Step: 55100, Train_loss:0.246219
Step: 55150, Train_loss:0.255802
Step: 55200, Train_loss:0.286469
Step: 55250, Train_loss:0.232264
Step: 55300, Train_loss:0.18743
Step: 55350, Train_loss:0.178173
Step: 55400, Train_loss:0.229217
Step: 55450, Train_loss:0.180176
Step: 55500, Train_loss:0.226598
Step: 55550, Train_loss:0.232588
Step: 55600, Train_loss:0.252509
Step: 55650, Train_loss:0.26902
Step: 55700, Train_loss:0.218187
Step: 55750, Train_loss:0.166861
Step: 55800, Train_loss:0.220755
Step: 55850, Train_loss:0.22348
Step: 55900, Train_loss:0.233602
Step: 55950, Train_loss:0.205222
Step: 56000, Train_loss:0.15727
Step: 56050, Train_loss:0.216859
Step: 56100, Train_loss:0.218069
Step: 56150, Train_loss:0.163753
Step: 56200, Train_loss:0.169533
Step: 56250, Train_loss:0.24704
Step: 56300, Train_loss:0.171879
Step: 56350, Train_loss:0.223524
Step: 56400, Train_loss:0.226937
Step: 56450, Train_loss:0.202961
Step: 56500, Train_loss:0.194463
Step: 56550, Train_loss:0.207756
Step: 56600, Train_loss:0.169777
Step: 56650, Train_loss:0.212487
Step: 56700, Train_loss:0.140977
Step: 56750, Train_loss:0.159564
Step: 56800, Train_loss:0.246286
Step: 56850, Train_loss:0.180056
Step: 56900, Train_loss:0.222704
Step: 56950, Train_loss:0.219076
Step: 57000, Train_loss:0.231212
Step: 57050, Train_loss:0.19281
Step: 57100, Train_loss:0.23021
Step: 57150, Train_loss:0.182815
Step: 57200, Train_loss:0.18893
Step: 57250, Train_loss:0.198452
Step: 57300, Train_loss:0.195074
Step: 57350, Train_loss:0.191081
Step: 57400, Train_loss:0.163749
Step: 57450, Train_loss:0.170894
Step: 57500, Train_loss:0.163249
Step: 57550, Train_loss:0.191797
Step: 57600, Train_loss:0.160588
Step: 57650, Train_loss:0.187125
Step: 57700, Train_loss:0.176081
Step: 57750, Train_loss:0.182904
Step: 57800, Train_loss:0.272615
Step: 57850, Train_loss:0.172077
Step: 57900, Train_loss:0.176171
Step: 57950, Train_loss:0.171836
Step: 58000, Train_loss:0.21805
Step: 58050, Train_loss:0.215431
Step: 58100, Train_loss:0.208785
Step: 58150, Train_loss:0.160051
Step: 58200, Train_loss:0.175848
Step: 58250, Train_loss:0.234793
Step: 58300, Train_loss:0.209509
Step: 58350, Train_loss:0.175203
Step: 58400, Train_loss:0.22324
Step: 58450, Train_loss:0.222794
Step: 58500, Train_loss:0.207336
Step: 58550, Train_loss:0.194204
Step: 58600, Train_loss:0.177543
Step: 58650, Train_loss:0.283098
Step: 58700, Train_loss:0.194776
Step: 58750, Train_loss:0.191453
Step: 58800, Train_loss:0.208523
Step: 58850, Train_loss:0.2211
Step: 58900, Train_loss:0.173829
Step: 58950, Train_loss:0.222545
Step: 59000, Train_loss:0.181029
Step: 59050, Train_loss:0.188141
Step: 59100, Train_loss:0.284797
Step: 59150, Train_loss:0.217885
Step: 59200, Train_loss:0.155647
Step: 59250, Train_loss:0.16086
Step: 59300, Train_loss:0.212285
Step: 59350, Train_loss:0.196165
Step: 59400, Train_loss:0.22499
Step: 59450, Train_loss:0.15874
Step: 59500, Train_loss:0.173976
Step: 59550, Train_loss:0.1773
Step: 59600, Train_loss:0.215695
Step: 59650, Train_loss:0.181719
Step: 59700, Train_loss:0.14899
Step: 59750, Train_loss:0.222869
Step: 59800, Train_loss:0.16074
Step: 59850, Train_loss:0.191199
Step: 59900, Train_loss:0.233201
Step: 59950, Train_loss:0.173388
Step: 60000, Train_loss:0.196701
2018-10-25 02:20:35.887826 ---> Validation_loss: 1.89095
* test result update.
Step: 60050, Train_loss:0.242769
Step: 60100, Train_loss:0.153594
Step: 60150, Train_loss:0.217548
Step: 60200, Train_loss:0.279038
Step: 60250, Train_loss:0.203504
Step: 60300, Train_loss:0.177601
Step: 60350, Train_loss:0.190571
Step: 60400, Train_loss:0.235838
Step: 60450, Train_loss:0.156741
Step: 60500, Train_loss:0.158602
Step: 60550, Train_loss:0.188474
Step: 60600, Train_loss:0.20348
Step: 60650, Train_loss:0.232935
Step: 60700, Train_loss:0.145428
Step: 60750, Train_loss:0.237746
Step: 60800, Train_loss:0.160377
Step: 60850, Train_loss:0.235365
Step: 60900, Train_loss:0.168871
Step: 60950, Train_loss:0.242036
Step: 61000, Train_loss:0.206588
Step: 61050, Train_loss:0.263162
Step: 61100, Train_loss:0.16996
Step: 61150, Train_loss:0.200351
Step: 61200, Train_loss:0.156316
Step: 61250, Train_loss:0.238813
Step: 61300, Train_loss:0.176092
Step: 61350, Train_loss:0.171934
Step: 61400, Train_loss:0.223735
Step: 61450, Train_loss:0.185249
Step: 61500, Train_loss:0.181137
Step: 61550, Train_loss:0.225799
Step: 61600, Train_loss:0.24663
Step: 61650, Train_loss:0.153687
Step: 61700, Train_loss:0.165336
Step: 61750, Train_loss:0.167471
Step: 61800, Train_loss:0.222124
Step: 61850, Train_loss:0.185815
Step: 61900, Train_loss:0.212334
Step: 61950, Train_loss:0.245929
Step: 62000, Train_loss:0.199704
Step: 62050, Train_loss:0.181919
Step: 62100, Train_loss:0.229286
Step: 62150, Train_loss:0.183495
Step: 62200, Train_loss:0.24173
Step: 62250, Train_loss:0.226257
Step: 62300, Train_loss:0.164857
Step: 62350, Train_loss:0.145576
Step: 62400, Train_loss:0.172739
Step: 62450, Train_loss:0.19069
Step: 62500, Train_loss:0.271938
Step: 62550, Train_loss:0.254061
Step: 62600, Train_loss:0.233262
Step: 62650, Train_loss:0.180864
Step: 62700, Train_loss:0.207529
****************** Epochs completed: 80******************
Step: 62750, Train_loss:0.199073
Step: 62800, Train_loss:0.136136
Step: 62850, Train_loss:0.185264
Step: 62900, Train_loss:0.195798
Step: 62950, Train_loss:0.20132
Step: 63000, Train_loss:0.163923
Step: 63050, Train_loss:0.183916
Step: 63100, Train_loss:0.216571
Step: 63150, Train_loss:0.177198
Step: 63200, Train_loss:0.189299
Step: 63250, Train_loss:0.213823
Step: 63300, Train_loss:0.231923
Step: 63350, Train_loss:0.165435
Step: 63400, Train_loss:0.164051
Step: 63450, Train_loss:0.197948
Step: 63500, Train_loss:0.186832
Step: 63550, Train_loss:0.22283
Step: 63600, Train_loss:0.179553
Step: 63650, Train_loss:0.249153
Step: 63700, Train_loss:0.196963
Step: 63750, Train_loss:0.15362
Step: 63800, Train_loss:0.200414
Step: 63850, Train_loss:0.207225
Step: 63900, Train_loss:0.18032
Step: 63950, Train_loss:0.220433
Step: 64000, Train_loss:0.161514
Step: 64050, Train_loss:0.166216
Step: 64100, Train_loss:0.176129
Step: 64150, Train_loss:0.18887
Step: 64200, Train_loss:0.157506
Step: 64250, Train_loss:0.190581
Step: 64300, Train_loss:0.177684
Step: 64350, Train_loss:0.174177
Step: 64400, Train_loss:0.254152
Step: 64450, Train_loss:0.18287
Step: 64500, Train_loss:0.192955
Step: 64550, Train_loss:0.15556
Step: 64600, Train_loss:0.211068
Step: 64650, Train_loss:0.225227
Step: 64700, Train_loss:0.164138
Step: 64750, Train_loss:0.197198
Step: 64800, Train_loss:0.184695
Step: 64850, Train_loss:0.19504
Step: 64900, Train_loss:0.155721
Step: 64950, Train_loss:0.20746
Step: 65000, Train_loss:0.163525
2018-10-25 02:48:16.350924 ---> Validation_loss: 1.75847
* test result update.
Step: 65050, Train_loss:0.191678
Step: 65100, Train_loss:0.163239
Step: 65150, Train_loss:0.193641
Step: 65200, Train_loss:0.152014
Step: 65250, Train_loss:0.155114
Step: 65300, Train_loss:0.205806
Step: 65350, Train_loss:0.151086
Step: 65400, Train_loss:0.18365
Step: 65450, Train_loss:0.175656
Step: 65500, Train_loss:0.156082
Step: 65550, Train_loss:0.181888
Step: 65600, Train_loss:0.172471
Step: 65650, Train_loss:0.191207
Step: 65700, Train_loss:0.232113
Step: 65750, Train_loss:0.161133
Step: 65800, Train_loss:0.173097
Step: 65850, Train_loss:0.211619
Step: 65900, Train_loss:0.210036
Step: 65950, Train_loss:0.210241
Step: 66000, Train_loss:0.152189
Step: 66050, Train_loss:0.174815
Step: 66100, Train_loss:0.180017
Step: 66150, Train_loss:0.178129
Step: 66200, Train_loss:0.189372
Step: 66250, Train_loss:0.20098
Step: 66300, Train_loss:0.206344
Step: 66350, Train_loss:0.185684
Step: 66400, Train_loss:0.204744
Step: 66450, Train_loss:0.225699
Step: 66500, Train_loss:0.15811
Step: 66550, Train_loss:0.234851
Step: 66600, Train_loss:0.194523
Step: 66650, Train_loss:0.182925
Step: 66700, Train_loss:0.189903
Step: 66750, Train_loss:0.211724
Step: 66800, Train_loss:0.13866
Step: 66850, Train_loss:0.159982
Step: 66900, Train_loss:0.151297
Step: 66950, Train_loss:0.185878
Step: 67000, Train_loss:0.162723
Step: 67050, Train_loss:0.185913
Step: 67100, Train_loss:0.184953
Step: 67150, Train_loss:0.183399
Step: 67200, Train_loss:0.207361
Step: 67250, Train_loss:0.220522
Step: 67300, Train_loss:0.174153
Step: 67350, Train_loss:0.229689
Step: 67400, Train_loss:0.177558
Step: 67450, Train_loss:0.163712
Step: 67500, Train_loss:0.254308
Step: 67550, Train_loss:0.163977
Step: 67600, Train_loss:0.190384
Step: 67650, Train_loss:0.189872
Step: 67700, Train_loss:0.199156
Step: 67750, Train_loss:0.141392
Step: 67800, Train_loss:0.193583
Step: 67850, Train_loss:0.200828
Step: 67900, Train_loss:0.192757
Step: 67950, Train_loss:0.168046
Step: 68000, Train_loss:0.21086
Step: 68050, Train_loss:0.195376
Step: 68100, Train_loss:0.211748
Step: 68150, Train_loss:0.148701
Step: 68200, Train_loss:0.137404
Step: 68250, Train_loss:0.195494
Step: 68300, Train_loss:0.142559
Step: 68350, Train_loss:0.212802
Step: 68400, Train_loss:0.183222
Step: 68450, Train_loss:0.175489
Step: 68500, Train_loss:0.212727
Step: 68550, Train_loss:0.169597
Step: 68600, Train_loss:0.159909
Step: 68650, Train_loss:0.17933
Step: 68700, Train_loss:0.196236
Step: 68750, Train_loss:0.140083
Step: 68800, Train_loss:0.206228
Step: 68850, Train_loss:0.168906
Step: 68900, Train_loss:0.211281
Step: 68950, Train_loss:0.251606
Step: 69000, Train_loss:0.183881
Step: 69050, Train_loss:0.188884
Step: 69100, Train_loss:0.192425
Step: 69150, Train_loss:0.17454
Step: 69200, Train_loss:0.180821
Step: 69250, Train_loss:0.205386
Step: 69300, Train_loss:0.206078
Step: 69350, Train_loss:0.154986
Step: 69400, Train_loss:0.160031
Step: 69450, Train_loss:0.198506
Step: 69500, Train_loss:0.230584
Step: 69550, Train_loss:0.149087
Step: 69600, Train_loss:0.268925
Step: 69650, Train_loss:0.187519
Step: 69700, Train_loss:0.213026
Step: 69750, Train_loss:0.227957
Step: 69800, Train_loss:0.24939
Step: 69850, Train_loss:0.189603
Step: 69900, Train_loss:0.139874
Step: 69950, Train_loss:0.177664
Step: 70000, Train_loss:0.219624
2018-10-25 03:15:47.643226 ---> Validation_loss: 2.59845
* test result update.
Step: 70050, Train_loss:0.207683
Step: 70100, Train_loss:0.159062
Step: 70150, Train_loss:0.225845
Step: 70200, Train_loss:0.157166
Step: 70250, Train_loss:0.202725
Step: 70300, Train_loss:0.197184
Step: 70350, Train_loss:0.202521
Step: 70400, Train_loss:0.202121
Step: 70450, Train_loss:0.184054
Step: 70500, Train_loss:0.20904
Step: 70550, Train_loss:0.159891
****************** Epochs completed: 90******************
Step: 70600, Train_loss:0.166698
Step: 70650, Train_loss:0.174039
Step: 70700, Train_loss:0.206591
Step: 70750, Train_loss:0.189462
Step: 70800, Train_loss:0.202643
Step: 70850, Train_loss:0.208331
Step: 70900, Train_loss:0.205964
Step: 70950, Train_loss:0.180475
Step: 71000, Train_loss:0.260745
Step: 71050, Train_loss:0.154053
Step: 71100, Train_loss:0.146968
Step: 71150, Train_loss:0.193282
Step: 71200, Train_loss:0.190924
Step: 71250, Train_loss:0.22196
Step: 71300, Train_loss:0.18737
Step: 71350, Train_loss:0.165905
Step: 71400, Train_loss:0.162737
Step: 71450, Train_loss:0.191172
Step: 71500, Train_loss:0.15391
Step: 71550, Train_loss:0.230523
Step: 71600, Train_loss:0.211255
Step: 71650, Train_loss:0.133443
Step: 71700, Train_loss:0.169466
Step: 71750, Train_loss:0.197739
Step: 71800, Train_loss:0.142464
Step: 71850, Train_loss:0.194938
Step: 71900, Train_loss:0.150749
Step: 71950, Train_loss:0.157331
Step: 72000, Train_loss:0.17581
Step: 72050, Train_loss:0.145521
Step: 72100, Train_loss:0.181447
Step: 72150, Train_loss:0.184187
Step: 72200, Train_loss:0.137986
Step: 72250, Train_loss:0.16593
Step: 72300, Train_loss:0.207575
Step: 72350, Train_loss:0.192188
Step: 72400, Train_loss:0.188828
Step: 72450, Train_loss:0.200218
Step: 72500, Train_loss:0.152593
Step: 72550, Train_loss:0.160946
Step: 72600, Train_loss:0.217125
Step: 72650, Train_loss:0.230396
Step: 72700, Train_loss:0.193619
Step: 72750, Train_loss:0.201415
Step: 72800, Train_loss:0.170217
Step: 72850, Train_loss:0.138614
Step: 72900, Train_loss:0.165272
Step: 72950, Train_loss:0.166841
Step: 73000, Train_loss:0.206543
Step: 73050, Train_loss:0.166298
Step: 73100, Train_loss:0.186489
Step: 73150, Train_loss:0.169604
Step: 73200, Train_loss:0.21777
Step: 73250, Train_loss:0.184214
Step: 73300, Train_loss:0.209498
Step: 73350, Train_loss:0.243901
Step: 73400, Train_loss:0.248802
Step: 73450, Train_loss:0.179749
Step: 73500, Train_loss:0.200262
Step: 73550, Train_loss:0.182786
Step: 73600, Train_loss:0.188369
Step: 73650, Train_loss:0.147643
Step: 73700, Train_loss:0.152302
Step: 73750, Train_loss:0.16255
Step: 73800, Train_loss:0.192239
Step: 73850, Train_loss:0.191303
Step: 73900, Train_loss:0.158263
Step: 73950, Train_loss:0.184888
Step: 74000, Train_loss:0.183054
Step: 74050, Train_loss:0.168919
Step: 74100, Train_loss:0.159854
Step: 74150, Train_loss:0.195159
Step: 74200, Train_loss:0.180975
Step: 74250, Train_loss:0.188689
Step: 74300, Train_loss:0.165538
Step: 74350, Train_loss:0.151733
Step: 74400, Train_loss:0.207915
Step: 74450, Train_loss:0.177768
Step: 74500, Train_loss:0.174757
Step: 74550, Train_loss:0.216417
Step: 74600, Train_loss:0.206189
Step: 74650, Train_loss:0.159446
Step: 74700, Train_loss:0.203827
Step: 74750, Train_loss:0.211817
Step: 74800, Train_loss:0.161871
Step: 74850, Train_loss:0.204464
Step: 74900, Train_loss:0.159798
Step: 74950, Train_loss:0.158751
Step: 75000, Train_loss:0.168687
2018-10-25 03:43:19.920620 ---> Validation_loss: 2.58351
* test result update.
Step: 75050, Train_loss:0.177924
Step: 75100, Train_loss:0.189111
Step: 75150, Train_loss:0.171325
Step: 75200, Train_loss:0.205478
Step: 75250, Train_loss:0.222736
Step: 75300, Train_loss:0.201188
Step: 75350, Train_loss:0.192753
Step: 75400, Train_loss:0.254366
Step: 75450, Train_loss:0.16271
Step: 75500, Train_loss:0.173543
Step: 75550, Train_loss:0.171023
Step: 75600, Train_loss:0.186476
Step: 75650, Train_loss:0.239474
Step: 75700, Train_loss:0.177981
Step: 75750, Train_loss:0.18994
Step: 75800, Train_loss:0.156803
