Step: 0, Train_loss:179.565
Step: 74200, Train_loss:0.179506
Step: 74300, Train_loss:0.165717
Step: 74400, Train_loss:0.176781
Step: 74500, Train_loss:0.229868
Step: 74600, Train_loss:0.183978
Step: 74700, Train_loss:0.190547
Step: 74800, Train_loss:0.185716
Step: 74900, Train_loss:0.192844
Step: 75000, Train_loss:0.188768
2018-10-24 04:40:19.873956 ---> Validation_loss: 0.335383
Step: 75100, Train_loss:0.175313
Step: 75200, Train_loss:0.210514
Step: 75300, Train_loss:0.11142
Step: 75400, Train_loss:0.210268
Step: 75500, Train_loss:0.180014
Step: 75600, Train_loss:0.195091
Step: 75700, Train_loss:0.21401
Step: 75800, Train_loss:0.189245
Step: 75900, Train_loss:0.162828
Step: 76000, Train_loss:0.167647
Step: 76100, Train_loss:0.154659
Step: 76200, Train_loss:0.209704
Step: 76300, Train_loss:0.216605
Step: 76400, Train_loss:0.178347
Step: 76500, Train_loss:0.151592
Step: 76600, Train_loss:0.146029
Step: 76700, Train_loss:0.160338
Step: 76800, Train_loss:0.19833
Step: 76900, Train_loss:0.221372
Step: 77000, Train_loss:0.18673
Step: 77100, Train_loss:0.169583
Step: 77200, Train_loss:0.152917
Step: 77300, Train_loss:0.246567
Step: 77400, Train_loss:0.123979
Step: 77500, Train_loss:0.169419
Step: 77600, Train_loss:0.174695
Step: 77700, Train_loss:0.195993
Step: 77800, Train_loss:0.175955
Step: 77900, Train_loss:0.145412
Step: 78000, Train_loss:0.210085
Step: 78100, Train_loss:0.159603
Step: 78200, Train_loss:0.168267
Step: 78300, Train_loss:0.137738
****************** Epochs completed: 100******************
Step: 78400, Train_loss:0.114633
Step: 78500, Train_loss:0.174512
Step: 78600, Train_loss:0.20087
Step: 78700, Train_loss:0.148961
Step: 78800, Train_loss:0.164088
Step: 78900, Train_loss:0.1981
Step: 79000, Train_loss:0.179639
Step: 79100, Train_loss:0.242385
Step: 79200, Train_loss:0.174382
Step: 79300, Train_loss:0.16126
Step: 79400, Train_loss:0.226888
Step: 79500, Train_loss:0.125089
Step: 79600, Train_loss:0.167451
Step: 79700, Train_loss:0.251897
Step: 79800, Train_loss:0.165331
Step: 79900, Train_loss:0.127312
Step: 80000, Train_loss:0.239348
2018-10-24 05:07:32.557566 ---> Validation_loss: 0.34099
Step: 80100, Train_loss:0.150253
Step: 80200, Train_loss:0.22046
Step: 80300, Train_loss:0.164861
Step: 80400, Train_loss:0.189774
Step: 80500, Train_loss:0.178962
Step: 80600, Train_loss:0.1682
Step: 80700, Train_loss:0.167968
Step: 80800, Train_loss:0.15184
Step: 80900, Train_loss:0.157938
Step: 81000, Train_loss:0.176008
Step: 81100, Train_loss:0.174795
Step: 81200, Train_loss:0.17526
Step: 81300, Train_loss:0.171158
Step: 81400, Train_loss:0.16653
Step: 81500, Train_loss:0.204889
Step: 81600, Train_loss:0.237431
Step: 81700, Train_loss:0.184281
Step: 81800, Train_loss:0.161413
Step: 81900, Train_loss:0.189211
Step: 82000, Train_loss:0.229325
Step: 82100, Train_loss:0.212581
Step: 82200, Train_loss:0.167518
Step: 82300, Train_loss:0.195661
Step: 82400, Train_loss:0.165497
Step: 82500, Train_loss:0.183044
Step: 82600, Train_loss:0.196687
Step: 82700, Train_loss:0.149576
Step: 82800, Train_loss:0.162884
Step: 82900, Train_loss:0.228278
Step: 83000, Train_loss:0.225741
Step: 83100, Train_loss:0.238179
Step: 83200, Train_loss:0.17999
Step: 83300, Train_loss:0.16445
Step: 83400, Train_loss:0.225406
Step: 83500, Train_loss:0.187461
Step: 83600, Train_loss:0.241515
Step: 83700, Train_loss:0.227042
Step: 83800, Train_loss:0.173713
Step: 83900, Train_loss:0.177514
Step: 84000, Train_loss:0.236974
Step: 84100, Train_loss:0.179737
Step: 84200, Train_loss:0.175685
Step: 84300, Train_loss:0.165183
Step: 84400, Train_loss:0.199991
Step: 84500, Train_loss:0.168256
Step: 84600, Train_loss:0.165653
Step: 84700, Train_loss:0.156656
Step: 84800, Train_loss:0.167695
Step: 84900, Train_loss:0.174544
Step: 85000, Train_loss:0.136489
2018-10-24 05:34:45.068670 ---> Validation_loss: 0.348683
Step: 85100, Train_loss:0.181852
Step: 85200, Train_loss:0.199241
Step: 85300, Train_loss:0.178399
Step: 85400, Train_loss:0.178624
Step: 85500, Train_loss:0.175694
Step: 85600, Train_loss:0.156433
Step: 85700, Train_loss:0.204936
Step: 85800, Train_loss:0.158936
Step: 85900, Train_loss:0.108323
Step: 86000, Train_loss:0.166111
Step: 86100, Train_loss:0.147029
Step: 86200, Train_loss:0.171868
****************** Epochs completed: 110******************
Step: 86300, Train_loss:0.1399
Step: 86400, Train_loss:0.178554
Step: 86500, Train_loss:0.176709
Step: 86600, Train_loss:0.148928
Step: 86700, Train_loss:0.179983
Step: 86800, Train_loss:0.200986
Step: 86900, Train_loss:0.161187
Step: 87000, Train_loss:0.193641
Step: 87100, Train_loss:0.176222
Step: 87200, Train_loss:0.19893
Step: 87300, Train_loss:0.195382
Step: 87400, Train_loss:0.166855
Step: 87500, Train_loss:0.190045
Step: 87600, Train_loss:0.168246
Step: 87700, Train_loss:0.191755
Step: 87800, Train_loss:0.130707
Step: 87900, Train_loss:0.197164
Step: 88000, Train_loss:0.146388
Step: 88100, Train_loss:0.151133
Step: 88200, Train_loss:0.169081
Step: 88300, Train_loss:0.162864
Step: 88400, Train_loss:0.204056
Step: 88500, Train_loss:0.189724
Step: 88600, Train_loss:0.198552
Step: 88700, Train_loss:0.164052
Step: 88800, Train_loss:0.188359
Step: 88900, Train_loss:0.183625
Step: 89000, Train_loss:0.16732
Step: 89100, Train_loss:0.178227
Step: 89200, Train_loss:0.177208
Step: 89300, Train_loss:0.232361
Step: 89400, Train_loss:0.210991
Step: 89500, Train_loss:0.161626
Step: 89600, Train_loss:0.184026
Step: 89700, Train_loss:0.145429
Step: 89800, Train_loss:0.161867
Step: 89900, Train_loss:0.152497
Step: 90000, Train_loss:0.234218
2018-10-24 06:01:56.821582 ---> Validation_loss: 0.339761
Step: 90100, Train_loss:0.180319
Step: 90200, Train_loss:0.150144
Step: 90300, Train_loss:0.162123
Step: 90400, Train_loss:0.147911
Step: 90500, Train_loss:0.173981
Step: 90600, Train_loss:0.167161
Step: 90700, Train_loss:0.171207
Step: 90800, Train_loss:0.170856
Step: 90900, Train_loss:0.238352
Step: 91000, Train_loss:0.100786
Step: 91100, Train_loss:0.137427
Step: 91200, Train_loss:0.156497
Step: 91300, Train_loss:0.202814
Step: 91400, Train_loss:0.178514
Step: 91500, Train_loss:0.182621
Step: 91600, Train_loss:0.172096
Step: 91700, Train_loss:0.198285
Step: 91800, Train_loss:0.170993
Step: 91900, Train_loss:0.202803
Step: 92000, Train_loss:0.165933
Step: 92100, Train_loss:0.166191
Step: 92200, Train_loss:0.185235
Step: 92300, Train_loss:0.210713
Step: 92400, Train_loss:0.194961
Step: 92500, Train_loss:0.161681
Step: 92600, Train_loss:0.204601
Step: 92700, Train_loss:0.114635
Step: 92800, Train_loss:0.11734
Step: 92900, Train_loss:0.167161
Step: 93000, Train_loss:0.17619
Step: 93100, Train_loss:0.197096
Step: 93200, Train_loss:0.166458
Step: 93300, Train_loss:0.19824
Step: 93400, Train_loss:0.191272
Step: 93500, Train_loss:0.160436
Step: 93600, Train_loss:0.149845
Step: 93700, Train_loss:0.158436
Step: 93800, Train_loss:0.126739
Step: 93900, Train_loss:0.113175
Step: 94000, Train_loss:0.216311
****************** Epochs completed: 120******************
Step: 94100, Train_loss:0.156849
Step: 94200, Train_loss:0.172777
Step: 94300, Train_loss:0.138415
Step: 94400, Train_loss:0.19626
Step: 94500, Train_loss:0.178352
Step: 94600, Train_loss:0.16443
Step: 94700, Train_loss:0.147704
Step: 94800, Train_loss:0.194888
Step: 94900, Train_loss:0.202248
Step: 95000, Train_loss:0.166957
2018-10-24 06:29:09.986686 ---> Validation_loss: 0.342958
Step: 95100, Train_loss:0.186109
Step: 95200, Train_loss:0.17476
Step: 95300, Train_loss:0.171388
Step: 95400, Train_loss:0.192711
Step: 95500, Train_loss:0.152502
Step: 95600, Train_loss:0.147246
Step: 95700, Train_loss:0.172745
Step: 95800, Train_loss:0.201189
Step: 95900, Train_loss:0.196832
Step: 96000, Train_loss:0.15644
Step: 96100, Train_loss:0.176359
Step: 96200, Train_loss:0.155295
Step: 96300, Train_loss:0.192234
Step: 96400, Train_loss:0.162359
Step: 96500, Train_loss:0.111622
Step: 96600, Train_loss:0.171301
Step: 96700, Train_loss:0.232327
Step: 96800, Train_loss:0.15331
Step: 96900, Train_loss:0.146887
Step: 97000, Train_loss:0.1767
Step: 97100, Train_loss:0.196769
Step: 97200, Train_loss:0.191163
Step: 97300, Train_loss:0.166009
Step: 97400, Train_loss:0.195496
Step: 97500, Train_loss:0.149192
Step: 97600, Train_loss:0.172402
Step: 97700, Train_loss:0.183929
Step: 97800, Train_loss:0.130625
Step: 97900, Train_loss:0.184219
Step: 98000, Train_loss:0.164024
Step: 98100, Train_loss:0.201775
Step: 98200, Train_loss:0.134903
Step: 98300, Train_loss:0.137104
Step: 98400, Train_loss:0.156354
Step: 98500, Train_loss:0.161768
Step: 98600, Train_loss:0.162933
Step: 98700, Train_loss:0.155439
Step: 98800, Train_loss:0.210261
Step: 98900, Train_loss:0.170528
Step: 99000, Train_loss:0.165351
Step: 99100, Train_loss:0.184936
Step: 99200, Train_loss:0.149313
Step: 99300, Train_loss:0.223058
Step: 99400, Train_loss:0.159367
Step: 99500, Train_loss:0.189909
Step: 99600, Train_loss:0.185553
Step: 99700, Train_loss:0.150598
Step: 99800, Train_loss:0.189086
Step: 99900, Train_loss:0.215618
Step: 100000, Train_loss:0.193091
2018-10-24 06:56:22.018542 ---> Validation_loss: 0.373577
